timestamp,zone,type,temp_mC,critical_mC
2026-08-28T21:55:28+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:28+05:30,thermal_zone1,pch_cannonlake,55000,120000
2026-08-28T21:55:28+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:28+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:28+05:30,thermal_zone4,SEN2,42050,80050
2026-08-28T21:55:28+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:28+05:30,thermal_zone6,iwlwifi_1,55000,0
2026-08-28T21:55:28+05:30,thermal_zone7,x86_pkg_temp,66000,0
2026-08-28T21:55:29+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:29+05:30,thermal_zone1,pch_cannonlake,54000,120000
2026-08-28T21:55:29+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:29+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:29+05:30,thermal_zone4,SEN2,42050,80050
2026-08-28T21:55:29+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:29+05:30,thermal_zone6,iwlwifi_1,55000,0
2026-08-28T21:55:29+05:30,thermal_zone7,x86_pkg_temp,66000,0
2026-08-28T21:55:30+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:30+05:30,thermal_zone1,pch_cannonlake,53000,120000
2026-08-28T21:55:30+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:30+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:30+05:30,thermal_zone4,SEN2,42050,80050
2026-08-28T21:55:30+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:30+05:30,thermal_zone6,iwlwifi_1,57000,0
2026-08-28T21:55:30+05:30,thermal_zone7,x86_pkg_temp,67000,0
2026-08-28T21:55:31+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:31+05:30,thermal_zone1,pch_cannonlake,54000,120000
2026-08-28T21:55:31+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:31+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:31+05:30,thermal_zone4,SEN2,42050,80050
2026-08-28T21:55:31+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:31+05:30,thermal_zone6,iwlwifi_1,55000,0
2026-08-28T21:55:31+05:30,thermal_zone7,x86_pkg_temp,66000,0
2026-08-28T21:55:32+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:32+05:30,thermal_zone1,pch_cannonlake,54000,120000
2026-08-28T21:55:32+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:32+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:32+05:30,thermal_zone4,SEN2,42050,80050
2026-08-28T21:55:32+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:32+05:30,thermal_zone6,iwlwifi_1,55000,0
2026-08-28T21:55:32+05:30,thermal_zone7,x86_pkg_temp,67000,0
2026-08-28T21:55:33+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:33+05:30,thermal_zone1,pch_cannonlake,55000,120000
2026-08-28T21:55:33+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:33+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:33+05:30,thermal_zone4,SEN2,42050,80050
2026-08-28T21:55:33+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:33+05:30,thermal_zone6,iwlwifi_1,55000,0
2026-08-28T21:55:33+05:30,thermal_zone7,x86_pkg_temp,67000,0
2026-08-28T21:55:35+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:35+05:30,thermal_zone1,pch_cannonlake,54000,120000
2026-08-28T21:55:35+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:35+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:35+05:30,thermal_zone4,SEN2,42050,80050
2026-08-28T21:55:35+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:35+05:30,thermal_zone6,iwlwifi_1,55000,0
2026-08-28T21:55:35+05:30,thermal_zone7,x86_pkg_temp,68000,0
2026-08-28T21:55:36+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:36+05:30,thermal_zone1,pch_cannonlake,53000,120000
2026-08-28T21:55:36+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:36+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:36+05:30,thermal_zone4,SEN2,42050,80050
2026-08-28T21:55:36+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:36+05:30,thermal_zone6,iwlwifi_1,56000,0
2026-08-28T21:55:36+05:30,thermal_zone7,x86_pkg_temp,65000,0
2026-08-28T21:55:37+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:37+05:30,thermal_zone1,pch_cannonlake,55000,120000
2026-08-28T21:55:37+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:37+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:37+05:30,thermal_zone4,SEN2,42050,80050
2026-08-28T21:55:37+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:37+05:30,thermal_zone6,iwlwifi_1,55000,0
2026-08-28T21:55:37+05:30,thermal_zone7,x86_pkg_temp,66000,0
2026-08-28T21:55:38+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:38+05:30,thermal_zone1,pch_cannonlake,54000,120000
2026-08-28T21:55:38+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:38+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:38+05:30,thermal_zone4,SEN2,42050,80050
2026-08-28T21:55:38+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:38+05:30,thermal_zone6,iwlwifi_1,55000,0
2026-08-28T21:55:38+05:30,thermal_zone7,x86_pkg_temp,66000,0
2026-08-28T21:55:39+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:39+05:30,thermal_zone1,pch_cannonlake,55000,120000
2026-08-28T21:55:39+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:39+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:39+05:30,thermal_zone4,SEN2,42050,80050
2026-08-28T21:55:39+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:39+05:30,thermal_zone6,iwlwifi_1,56000,0
2026-08-28T21:55:39+05:30,thermal_zone7,x86_pkg_temp,65000,0
2026-08-28T21:55:40+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:40+05:30,thermal_zone1,pch_cannonlake,55000,120000
2026-08-28T21:55:40+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:40+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:40+05:30,thermal_zone4,SEN2,42050,80050
2026-08-28T21:55:40+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:40+05:30,thermal_zone6,iwlwifi_1,55000,0
2026-08-28T21:55:40+05:30,thermal_zone7,x86_pkg_temp,66000,0
2026-08-28T21:55:41+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:41+05:30,thermal_zone1,pch_cannonlake,53000,120000
2026-08-28T21:55:41+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:41+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:41+05:30,thermal_zone4,SEN2,42050,80050
2026-08-28T21:55:41+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:41+05:30,thermal_zone6,iwlwifi_1,55000,0
2026-08-28T21:55:41+05:30,thermal_zone7,x86_pkg_temp,66000,0
2026-08-28T21:55:42+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:42+05:30,thermal_zone1,pch_cannonlake,55000,120000
2026-08-28T21:55:42+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:42+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:42+05:30,thermal_zone4,SEN2,42050,80050
2026-08-28T21:55:42+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:42+05:30,thermal_zone6,iwlwifi_1,55000,0
2026-08-28T21:55:42+05:30,thermal_zone7,x86_pkg_temp,67000,0
2026-08-28T21:55:43+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:43+05:30,thermal_zone1,pch_cannonlake,53000,120000
2026-08-28T21:55:43+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:43+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:43+05:30,thermal_zone4,SEN2,42050,80050
2026-08-28T21:55:43+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:43+05:30,thermal_zone6,iwlwifi_1,56000,0
2026-08-28T21:55:43+05:30,thermal_zone7,x86_pkg_temp,67000,0
2026-08-28T21:55:45+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:45+05:30,thermal_zone1,pch_cannonlake,55000,120000
2026-08-28T21:55:45+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:45+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:45+05:30,thermal_zone4,SEN2,42050,80050
2026-08-28T21:55:45+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:45+05:30,thermal_zone6,iwlwifi_1,58000,0
2026-08-28T21:55:45+05:30,thermal_zone7,x86_pkg_temp,66000,0
2026-08-28T21:55:46+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:46+05:30,thermal_zone1,pch_cannonlake,53000,120000
2026-08-28T21:55:46+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:46+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:46+05:30,thermal_zone4,SEN2,42050,80050
2026-08-28T21:55:46+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:46+05:30,thermal_zone6,iwlwifi_1,59000,0
2026-08-28T21:55:46+05:30,thermal_zone7,x86_pkg_temp,65000,0
2026-08-28T21:55:47+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:47+05:30,thermal_zone1,pch_cannonlake,55000,120000
2026-08-28T21:55:47+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:47+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:47+05:30,thermal_zone4,SEN2,42050,80050
2026-08-28T21:55:47+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:47+05:30,thermal_zone6,iwlwifi_1,57000,0
2026-08-28T21:55:47+05:30,thermal_zone7,x86_pkg_temp,65000,0
2026-08-28T21:55:48+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:48+05:30,thermal_zone1,pch_cannonlake,55000,120000
2026-08-28T21:55:48+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:48+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:48+05:30,thermal_zone4,SEN2,42050,80050
2026-08-28T21:55:48+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:48+05:30,thermal_zone6,iwlwifi_1,58000,0
2026-08-28T21:55:48+05:30,thermal_zone7,x86_pkg_temp,66000,0
2026-08-28T21:55:49+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:49+05:30,thermal_zone1,pch_cannonlake,54000,120000
2026-08-28T21:55:49+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:49+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:49+05:30,thermal_zone4,SEN2,42050,80050
2026-08-28T21:55:49+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:49+05:30,thermal_zone6,iwlwifi_1,57000,0
2026-08-28T21:55:49+05:30,thermal_zone7,x86_pkg_temp,65000,0
2026-08-28T21:55:50+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:50+05:30,thermal_zone1,pch_cannonlake,55000,120000
2026-08-28T21:55:50+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:50+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:50+05:30,thermal_zone4,SEN2,42050,80050
2026-08-28T21:55:50+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:50+05:30,thermal_zone6,iwlwifi_1,56000,0
2026-08-28T21:55:50+05:30,thermal_zone7,x86_pkg_temp,67000,0
2026-08-28T21:55:51+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:51+05:30,thermal_zone1,pch_cannonlake,54000,120000
2026-08-28T21:55:51+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:51+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:51+05:30,thermal_zone4,SEN2,42050,80050
2026-08-28T21:55:51+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:51+05:30,thermal_zone6,iwlwifi_1,56000,0
2026-08-28T21:55:51+05:30,thermal_zone7,x86_pkg_temp,66000,0
2026-08-28T21:55:53+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:53+05:30,thermal_zone1,pch_cannonlake,53000,120000
2026-08-28T21:55:53+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:53+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:53+05:30,thermal_zone4,SEN2,42050,80050
2026-08-28T21:55:53+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:53+05:30,thermal_zone6,iwlwifi_1,56000,0
2026-08-28T21:55:53+05:30,thermal_zone7,x86_pkg_temp,67000,0
2026-08-28T21:55:54+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:54+05:30,thermal_zone1,pch_cannonlake,55000,120000
2026-08-28T21:55:54+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:54+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:54+05:30,thermal_zone4,SEN2,42050,80050
2026-08-28T21:55:54+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:54+05:30,thermal_zone6,iwlwifi_1,56000,0
2026-08-28T21:55:54+05:30,thermal_zone7,x86_pkg_temp,66000,0
2026-08-28T21:55:55+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:55+05:30,thermal_zone1,pch_cannonlake,54000,120000
2026-08-28T21:55:55+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:55+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:55+05:30,thermal_zone4,SEN2,41050,80050
2026-08-28T21:55:55+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:55+05:30,thermal_zone6,iwlwifi_1,55000,0
2026-08-28T21:55:55+05:30,thermal_zone7,x86_pkg_temp,66000,0
2026-08-28T21:55:56+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:56+05:30,thermal_zone1,pch_cannonlake,55000,120000
2026-08-28T21:55:56+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:56+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:56+05:30,thermal_zone4,SEN2,41050,80050
2026-08-28T21:55:56+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:56+05:30,thermal_zone6,iwlwifi_1,55000,0
2026-08-28T21:55:56+05:30,thermal_zone7,x86_pkg_temp,66000,0
2026-08-28T21:55:57+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:57+05:30,thermal_zone1,pch_cannonlake,54000,120000
2026-08-28T21:55:57+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:57+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:57+05:30,thermal_zone4,SEN2,41050,80050
2026-08-28T21:55:57+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:57+05:30,thermal_zone6,iwlwifi_1,55000,0
2026-08-28T21:55:57+05:30,thermal_zone7,x86_pkg_temp,67000,0
2026-08-28T21:55:58+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:58+05:30,thermal_zone1,pch_cannonlake,53000,120000
2026-08-28T21:55:58+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:58+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:58+05:30,thermal_zone4,SEN2,41050,80050
2026-08-28T21:55:58+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:58+05:30,thermal_zone6,iwlwifi_1,55000,0
2026-08-28T21:55:58+05:30,thermal_zone7,x86_pkg_temp,67000,0
2026-08-28T21:55:59+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:55:59+05:30,thermal_zone1,pch_cannonlake,53000,120000
2026-08-28T21:55:59+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:55:59+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:55:59+05:30,thermal_zone4,SEN2,41050,80050
2026-08-28T21:55:59+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:55:59+05:30,thermal_zone6,iwlwifi_1,57000,0
2026-08-28T21:55:59+05:30,thermal_zone7,x86_pkg_temp,67000,0
2026-08-28T21:56:00+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:56:00+05:30,thermal_zone1,pch_cannonlake,54000,120000
2026-08-28T21:56:00+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:56:00+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:56:00+05:30,thermal_zone4,SEN2,41050,80050
2026-08-28T21:56:00+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:56:00+05:30,thermal_zone6,iwlwifi_1,55000,0
2026-08-28T21:56:00+05:30,thermal_zone7,x86_pkg_temp,67000,0
2026-08-28T21:56:01+05:30,thermal_zone0,acpitz,48000,128000
2026-08-28T21:56:01+05:30,thermal_zone1,pch_cannonlake,54000,120000
2026-08-28T21:56:01+05:30,thermal_zone2,INT3400 Thermal,20000,0
2026-08-28T21:56:01+05:30,thermal_zone3,SEN1,1050,103050
2026-08-28T21:56:01+05:30,thermal_zone4,SEN2,41050,80050
2026-08-28T21:56:01+05:30,thermal_zone5,B0D4,48050,110050
2026-08-28T21:56:01+05:30,thermal_zone6,iwlwifi_1,57000,0
2026-08-28T21:56:01+05:30,thermal_zone7,x86_pkg_temp,67000,0
