tick,mode,cpu_now,cpu_pred,decision_cpu,prediction_used,confidence,forecast_error,frame_age_ms,mem,thermal,directive,run,sleep,migrate,throttle,yield,eligible_workers,fallback_workers,S1,S2,S3,S4,Q,jitter_sigma,switch_penalty,consensus_blend,next_jitter_sigma,next_switch_penalty,next_consensus_blend,controller_updated,controller_step,controller_reason,controller_beta,jitter_saturated,switch_saturated,consensus_saturated,consensus_applied,rejected_frames,missed_deadlines,metrics_schema,S3_global,S3_conditioned,S2_selected,S2_effective,action_attempt_count,effective_action_success_count,action_error_count,migration_attempt_count,migration_valid_requested_cpu_count,migration_affinity_success_count,migration_observed_success_count,migration_observed_success_fraction,sleep_attempt_count,sleep_effective_success_count,sleep_effectiveness_fraction,requested_sleep_ns_total,observed_sleep_ns_total,yield_attempt_count,yield_call_success_count,yield_call_success_fraction,throttle_attempt_count,throttle_operation_success_count,throttle_operation_success_fraction,fallback_fraction,fallback_reason,S4_burst,change_fraction,dominant_transition_fraction,justified_change_fraction,oscillation_penalty,dominant_old_action,dominant_new_action,changed_eligible_workers,justified_changed_workers,dominant_transition_count,rolling_window_burst_count,rolling_window_oscillation_count,current_directive_valid,previous_directive_valid,directive_transition_valid,large_burst_event,repeated_oscillation_event,controller_state,previous_state,transition_reason,state_residence_time,valid_control_history_count,invalid_frame_fault_count,saturation_bitmask,saturation_direction,saturation_persistence,oscillation_score,oscillation_event,rollback_event,rollback_reason,recovery_progress,last_known_good_available,requested_jitter,applied_jitter,requested_switch,applied_switch,requested_consensus,applied_consensus,update_accepted,update_suppressed,suppression_reason,policy_mode,policy_schema_version,policy_generation,policy_update_allowed,policy_update_applied,policy_update_suppression_reason,policy_exploration_enabled,policy_train_update_count,policy_adapt_update_count,policy_load_status,policy_save_status,policy_digest_prefix,policy_format_version,coordination_semantics_version
21,orchestra,0.44303797,0.43653707,0.43653707,1,0.99245301,0.01203872,49.92933400,0.49417122,0.35077684,RUN,3,0,0,1,0,4,0,0.94579400,0.75000000,0.65060153,0.25000000,0.58281165,0.14670599,0.00212132,0.00141421,0.14670599,0.00212132,0.00141421,0,1,NONE,0.00000000,0,0,0,0,0,0,orchestra.paper_cpu.metrics/v7,0.65060153,0.65060153,0.75000000,1.00000000,4,4,0,0,0,0,0,1.00000000,0,0,1.00000000,0,0,0,0,1.00000000,1,1,1.00000000,0.00000000,NONE,0.86666667,0.75000000,0.33333333,0.00000000,0.00000000,0,3,3,0,1,0,0,1,1,0,0,0,NORMAL,NORMAL,NONE,1,1,0,1,-1,1,0.00000000,0,0,NONE,0.00000000,0,0.14599888,0.14670599,0.00212132,0.00212132,0.00141421,0.00141421,1,0,0,TRAIN,1,1,1,1,NONE,1,1,0,SKIP,OK,0000000000000000,1,7
22,orchestra,0.40000000,0.41973002,0.41973002,1,0.93259999,0.03653707,49.83701500,0.49417898,0.35323800,RUN,3,0,1,0,0,4,0,0.80579399,0.75000000,0.65060153,0.50000000,0.66587482,0.14670599,0.00212132,0.00141421,0.14670599,0.00212132,0.00141421,0,1,NONE,0.00000000,0,0,0,0,0,0,orchestra.paper_cpu.metrics/v7,0.65060153,0.65060153,0.75000000,1.00000000,4,4,0,1,1,1,1,1.00000000,0,0,1.00000000,0,0,0,0,1.00000000,0,0,1.00000000,0.00000000,NONE,0.93333333,0.50000000,0.50000000,0.00000000,0.00000000,0,2,2,0,1,0,0,1,1,0,0,0,NORMAL,NORMAL,NONE,1,1,0,1,-1,1,0.00000000,0,0,NONE,0.00000000,0,0.14599888,0.14670599,0.00212132,0.00212132,0.00141421,0.00141421,1,0,0,TRAIN,1,1,1,1,NONE,1,1,0,SKIP,OK,0000000000000000,1,7
23,orchestra,0.66666667,0.53332087,0.66666667,0,0.04128167,0.24693665,49.79892300,0.49417898,0.36890943,RUN,3,1,0,0,0,4,0,0.01537391,0.75000000,0.65060153,0.75000000,0.27387695,0.14670599,0.00212132,0.00141421,0.14670599,0.00212132,0.00141421,0,1,NONE,0.00000000,0,0,0,0,0,0,orchestra.paper_cpu.metrics/v7,0.65060153,0.65060153,0.75000000,1.00000000,4,4,0,0,0,0,0,1.00000000,1,1,1.00000000,35000000,35105878,0,0,1.00000000,0,0,1.00000000,0.00000000,NONE,1.00000000,0.25000000,1.00000000,0.00000000,0.00000000,2,1,1,0,1,0,0,1,1,0,0,0,NORMAL,NORMAL,NONE,1,1,0,1,-1,1,0.00000000,0,0,NONE,0.00000000,0,0.14599888,0.14670599,0.00212132,0.00212132,0.00141421,0.00141421,1,0,0,TRAIN,1,1,1,1,NONE,1,1,0,SKIP,OK,0000000000000000,1,7
24,orchestra,0.55696203,0.54419580,0.54419580,1,0.97120841,0.02364115,49.85769400,0.49435751,0.37831206,RUN,2,0,1,1,0,4,0,0.88357526,0.50000000,1.00000000,0.50000000,0.68556066,0.14670599,0.00212132,0.00141421,0.14670599,0.00212132,0.00141421,0,1,NONE,0.00000000,0,0,0,0,0,0,orchestra.paper_cpu.metrics/v7,0.35398516,1.00000000,0.50000000,1.00000000,4,4,0,1,1,1,1,1.00000000,0,0,1.00000000,0,0,0,0,1.00000000,1,1,1.00000000,0.00000000,NONE,0.93333333,0.50000000,0.50000000,0.00000000,0.00000000,0,3,2,0,1,0,0,1,1,0,0,0,NORMAL,NORMAL,NONE,1,1,0,1,-1,1,0.00000000,0,0,NONE,0.00000000,0,0.14599888,0.14670599,0.00212132,0.00212132,0.00141421,0.00141421,1,0,0,TRAIN,1,1,1,1,NONE,1,1,0,SKIP,OK,0000000000000000,1,7
25,orchestra,0.45679012,0.50398919,0.50398919,1,0.67076671,0.08740568,49.79855900,0.49435714,0.38223596,RUN,2,2,0,0,0,4,0,0.47285967,0.50000000,0.70338363,0.25000000,0.45155290,0.14670599,0.00212132,0.00141421,0.14670599,0.00212132,0.00141421,0,1,NONE,0.00000000,0,0,0,0,0,0,orchestra.paper_cpu.metrics/v7,0.56932344,0.70338363,0.50000000,0.75000000,3,3,0,0,0,0,0,1.00000000,1,1,1.00000000,35000000,35105205,0,0,1.00000000,0,0,1.00000000,0.00000000,NONE,0.86666667,0.75000000,0.33333333,0.00000000,0.00000000,0,1,3,0,1,0,0,1,1,0,0,0,NORMAL,NORMAL,NONE,1,1,0,1,-1,1,0.00000000,0,0,NONE,0.00000000,0,0.14599888,0.14670599,0.00212132,0.00212132,0.00141421,0.00141421,1,0,0,TRAIN,1,1,1,1,NONE,1,1,0,SKIP,OK,0000000000000000,1,7
26,orchestra,0.34523810,0.43096369,0.34523810,0,0.26785298,0.15875110,49.90080400,0.49436625,0.38038607,RUN,2,1,0,1,0,4,0,0.14194418,0.50000000,0.35398516,0.25000000,0.28151605,0.14670599,0.00212132,0.00141421,0.14670599,0.00212132,0.00141421,0,1,NONE,0.00000000,0,0,0,0,0,0,orchestra.paper_cpu.metrics/v7,0.35398516,0.35398516,0.50000000,0.75000000,3,3,0,0,0,0,0,1.00000000,1,1,1.00000000,35000000,35069743,0,0,1.00000000,0,0,1.00000000,0.00000000,NONE,0.86666667,0.75000000,0.33333333,0.00000000,0.00000000,0,1,3,0,1,0,0,1,1,0,0,0,NORMAL,NORMAL,NONE,1,1,0,1,-1,1,0.00000000,0,0,NONE,0.00000000,0,0.14599888,0.14670599,0.00212132,0.00212132,0.00141421,0.00141421,1,0,0,TRAIN,1,1,1,1,NONE,1,1,0,SKIP,OK,0000000000000000,1,7
27,orchestra,0.29333333,0.36765372,0.29333333,0,0.37153425,0.13763035,49.86657400,0.49436601,0.37603343,RUN,3,0,0,1,0,4,0,0.21424488,0.75000000,0.78466172,0.25000000,0.42135538,0.14670599,0.00212132,0.00141421,0.14670599,0.00212132,0.00141421,0,1,NONE,0.00000000,0,0,0,0,0,0,orchestra.paper_cpu.metrics/v7,0.65060153,0.78466172,0.75000000,1.00000000,4,4,0,0,0,0,0,1.00000000,0,0,1.00000000,0,0,0,0,1.00000000,1,1,1.00000000,0.00000000,NONE,0.86666667,0.75000000,0.33333333,0.00000000,0.00000000,0,3,3,0,1,0,0,1,1,0,0,0,NORMAL,NORMAL,NONE,1,1,0,1,-1,1,0.00000000,0,0,NONE,0.00000000,0,0.14599888,0.14670599,0.00212132,0.00212132,0.00141421,0.00141421,1,0,0,TRAIN,1,1,1,1,NONE,1,1,0,SKIP,OK,0000000000000000,1,7
28,orchestra,0.41975309,0.39161943,0.39161943,1,0.86772524,0.05209936,49.88240100,0.49436601,0.37821942,RUN,4,0,0,0,0,4,0,0.70449249,1.00000000,1.00000000,0.75000000,0.85257856,0.14670599,0.00212132,0.00141421,0.14670599,0.00212132,0.00141421,0,1,NONE,0.00000000,0,0,0,0,0,0,orchestra.paper_cpu.metrics/v7,1.00000000,1.00000000,1.00000000,1.00000000,4,4,0,0,0,0,0,1.00000000,0,0,1.00000000,0,0,0,0,1.00000000,0,0,1.00000000,0.00000000,NONE,1.00000000,0.25000000,1.00000000,0.00000000,0.00000000,3,0,1,0,1,0,0,1,1,0,0,0,NORMAL,NORMAL,NONE,1,1,0,1,-1,1,0.00000000,0,0,NONE,0.00000000,0,0.14599888,0.14670599,0.00212132,0.00212132,0.00141421,0.00141421,1,0,0,TRAIN,1,1,1,1,NONE,1,1,0,SKIP,OK,0000000000000000,1,7
29,orchestra,0.51898734,0.45020867,0.51898734,0,0.42828647,0.12736791,49.80499200,0.49441994,0.38525781,RUN,3,1,0,0,0,4,0,0.25732005,0.75000000,0.65060153,0.75000000,0.55395924,0.14670599,0.00212132,0.00141421,0.14670599,0.00212132,0.00141421,0,1,NONE,0.00000000,0,0,0,0,0,0,orchestra.paper_cpu.metrics/v7,0.65060153,0.65060153,0.75000000,1.00000000,4,4,0,0,0,0,0,1.00000000,1,1,1.00000000,35000000,35108560,0,0,1.00000000,0,0,1.00000000,0.00000000,NONE,1.00000000,0.25000000,1.00000000,0.00000000,0.00000000,0,1,1,0,1,0,0,1,1,0,0,0,NORMAL,NORMAL,NONE,1,1,0,1,-1,1,0.00000000,0,0,NONE,0.00000000,0,0.14599888,0.14670599,0.00212132,0.00212132,0.00141421,0.00141421,1,0,0,TRAIN,1,1,1,1,NONE,1,1,0,SKIP,OK,0000000000000000,1,7
30,orchestra,0.46341463,0.45628341,0.45628341,1,0.99092558,0.01320596,49.86450900,0.49441994,0.38916565,RUN,3,1,0,0,0,4,0,0.93993956,0.75000000,0.70338363,0.50000000,0.70563622,0.14670599,0.00212132,0.00141421,0.14670599,0.00212132,0.00141421,0,1,NONE,0.00000000,0,0,0,0,0,0,orchestra.paper_cpu.metrics/v7,0.65060153,0.70338363,0.75000000,1.00000000,4,4,0,0,0,0,0,1.00000000,1,1,1.00000000,35000000,35072285,0,0,1.00000000,0,0,1.00000000,0.00000000,NONE,0.93333333,0.50000000,0.50000000,0.00000000,0.00000000,0,1,2,0,1,0,0,1,1,0,0,0,NORMAL,NORMAL,NONE,1,1,0,1,-1,1,0.00000000,0,0,NONE,0.00000000,0,0.14599888,0.14670599,0.00212132,0.00212132,0.00141421,0.00141421,1,0,0,TRAIN,1,1,1,1,NONE,1,1,0,SKIP,OK,0000000000000000,1,7
